city_id,state_id,city_name,city_point,last_update_time
235.44.282,235.44,Sterling,SRID=4326;POINT(-111.6904 39.1934),
235.44.283,235.44,Stockton,SRID=4326;POINT(-112.3672 40.4496),
235.44.284,235.44,Summit,SRID=4326;POINT(-112.935 37.8013),
235.44.285,235.44,Summit Park,SRID=4326;POINT(-111.5872 40.7423),
235.44.286,235.44,Sundance,SRID=4326;POINT(-111.5913 40.3937),
235.44.287,235.44,Sunset,SRID=4326;POINT(-112.0285 41.1392),
235.44.288,235.44,Sutherland,SRID=4326;POINT(-112.6399 39.3896),
235.44.289,235.44,Syracuse,SRID=4326;POINT(-112.0698 41.0859),
235.44.290,235.44,Tabiona,SRID=4326;POINT(-110.7096 40.3544),
235.44.291,235.44,Taylorsville,SRID=4326;POINT(-111.9493 40.6569),
235.44.292,235.44,Teasdale,SRID=4326;POINT(-111.4724 38.2851),
235.44.293,235.44,Thatcher,SRID=4326;POINT(-112.3201 41.6815),
235.44.294,235.44,Thompson Springs,SRID=4326;POINT(-109.7037 38.9636),
235.44.295,235.44,Timber Lakes,SRID=4326;POINT(-111.2533 40.4733),
235.44.296,235.44,Tooele,SRID=4326;POINT(-112.3082 40.5393),
235.44.297,235.44,Toquerville,SRID=4326;POINT(-113.2951 37.2666),
235.44.298,235.44,Torrey,SRID=4326;POINT(-111.4269 38.3078),
235.44.299,235.44,Tremonton,SRID=4326;POINT(-112.189 41.7187),
235.44.300,235.44,Trenton,SRID=4326;POINT(-111.9356 41.9116),
235.44.301,235.44,Tropic,SRID=4326;POINT(-112.0913 37.6294),
235.44.302,235.44,Tselakai Dezza,SRID=4326;POINT(-109.609 37.21),
235.44.303,235.44,Uintah,SRID=4326;POINT(-111.9334 41.1428),
235.44.304,235.44,Vernal,SRID=4326;POINT(-109.5378 40.4517),
235.44.305,235.44,Vernon,SRID=4326;POINT(-112.4458 40.0956),
235.44.306,235.44,Veyo,SRID=4326;POINT(-113.6931 37.3375),
235.44.307,235.44,Vineyard,SRID=4326;POINT(-111.7545 40.3059),
235.44.308,235.44,Virgin,SRID=4326;POINT(-113.2071 37.1979),
235.44.309,235.44,Wales,SRID=4326;POINT(-111.6361 39.4851),
235.44.310,235.44,Wallsburg,SRID=4326;POINT(-111.4194 40.3869),
235.44.311,235.44,Wanship,SRID=4326;POINT(-111.4151 40.8167),
235.44.312,235.44,Washington,SRID=4326;POINT(-113.4878 37.1303),
235.44.313,235.44,Washington Terrace,SRID=4326;POINT(-111.9783 41.1683),
235.44.314,235.44,Wellington,SRID=4326;POINT(-110.7344 39.5358),
235.44.315,235.44,Wellsville,SRID=4326;POINT(-111.943 41.6223),
235.44.316,235.44,Wendover,SRID=4326;POINT(-114.025 40.7241),
235.44.317,235.44,West Bountiful,SRID=4326;POINT(-111.9082 40.8984),
235.44.318,235.44,West Haven,SRID=4326;POINT(-112.0541 41.2083),
235.44.319,235.44,West Jordan,SRID=4326;POINT(-112.0008 40.6024),
235.44.320,235.44,West Mountain,SRID=4326;POINT(-111.785 40.051),
235.44.321,235.44,West Point,SRID=4326;POINT(-112.0995 41.122),
235.44.322,235.44,West Valley City,SRID=4326;POINT(-112.0123 40.6886),
235.44.323,235.44,West Wood,SRID=4326;POINT(-110.8424 39.6051),
235.44.324,235.44,White City,SRID=4326;POINT(-111.8636 40.5666),
235.44.325,235.44,White Mesa,SRID=4326;POINT(-109.46 37.4596),
235.44.326,235.44,Whiterocks,SRID=4326;POINT(-109.9412 40.4721),
235.44.327,235.44,Willard,SRID=4326;POINT(-112.0448 41.4148),
235.44.328,235.44,Wolf Creek,SRID=4326;POINT(-111.8288 41.3253),
235.44.329,235.44,Woodland,SRID=4326;POINT(-111.2358 40.5838),
235.44.330,235.44,Woodland Hills,SRID=4326;POINT(-111.6558 40.0132),
235.44.331,235.44,Woodruff,SRID=4326;POINT(-111.1639 41.5212),
235.44.332,235.44,Woods Cross,SRID=4326;POINT(-111.917 40.8731),
235.45.1,235.45,Algiers,SRID=4326;POINT(-72.5771 42.8182),
235.45.2,235.45,Ascutney,SRID=4326;POINT(-72.407 43.408),
235.45.3,235.45,Bakersfield,SRID=4326;POINT(-72.8032 44.7821),
235.45.4,235.45,Barre,SRID=4326;POINT(-72.5085 44.1998),
235.45.5,235.45,Beecher Falls,SRID=4326;POINT(-71.4936 45.0091),
235.45.6,235.45,Bellows Falls,SRID=4326;POINT(-72.455 43.1344),
235.45.7,235.45,Bolton,SRID=4326;POINT(-72.8859 44.3742),
235.45.8,235.45,Bolton Valley,SRID=4326;POINT(-72.8576 44.4166),
235.45.9,235.45,Burlington,SRID=4326;POINT(-73.2316 44.4876),
235.45.10,235.45,Castleton Four Corners,SRID=4326;POINT(-73.2104 43.6105),
235.45.11,235.45,Chimney Hill,SRID=4326;POINT(-72.904 42.8888),
235.45.12,235.45,Chittenden,SRID=4326;POINT(-72.9494 43.7039),
235.45.13,235.45,Danby,SRID=4326;POINT(-72.9946 43.3452),
235.45.14,235.45,Derby Center,SRID=4326;POINT(-72.1361 44.9549),
235.45.15,235.45,Derby Line,SRID=4326;POINT(-72.1035 45.0008),
235.45.16,235.45,East Barre,SRID=4326;POINT(-72.4498 44.15),
235.45.17,235.45,East Burke,SRID=4326;POINT(-71.9403 44.5875),
235.45.18,235.45,East Charlotte,SRID=4326;POINT(-73.1909 44.3184),
235.45.19,235.45,East Dorset,SRID=4326;POINT(-73.0069 43.245),
235.45.20,235.45,East Middlebury,SRID=4326;POINT(-73.1052 43.9746),
235.45.21,235.45,East Poultney,SRID=4326;POINT(-73.2107 43.5259),
235.45.22,235.45,Enosburg Falls,SRID=4326;POINT(-72.8026 44.9083),
235.45.23,235.45,Essex Junction,SRID=4326;POINT(-73.1141 44.4902),
235.45.24,235.45,Gilman,SRID=4326;POINT(-71.7157 44.4135),
235.45.25,235.45,Grafton,SRID=4326;POINT(-72.6084 43.1706),
235.45.26,235.45,Graniteville,SRID=4326;POINT(-72.4818 44.1463),
235.45.27,235.45,Greensboro Bend,SRID=4326;POINT(-72.2643 44.5582),
235.45.28,235.45,Hanksville,SRID=4326;POINT(-72.9614 44.2514),
235.45.29,235.45,Harmonyville,SRID=4326;POINT(-72.6657 43.0372),
235.45.30,235.45,Hartford Village,SRID=4326;POINT(-72.3364 43.6638),
235.45.31,235.45,Highgate Center,SRID=4326;POINT(-73.0421 44.9375),
235.45.32,235.45,Highgate Springs,SRID=4326;POINT(-73.1056 44.9782),
235.45.33,235.45,Huntington,SRID=4326;POINT(-72.9892 44.3274),
235.45.34,235.45,Huntington Center,SRID=4326;POINT(-72.9672 44.2906),
235.45.35,235.45,Island Pond,SRID=4326;POINT(-71.8862 44.8125),
235.45.36,235.45,Jacksonville,SRID=4326;POINT(-72.8192 42.7976),
235.45.37,235.45,Jamaica,SRID=4326;POINT(-72.7784 43.0975),
235.45.38,235.45,Jeffersonville,SRID=4326;POINT(-72.8282 44.6427),
235.45.39,235.45,Killington Village,SRID=4326;POINT(-72.7851 43.6505),
235.45.40,235.45,Lincoln,SRID=4326;POINT(-72.9937 44.1028),
235.45.41,235.45,Londonderry,SRID=4326;POINT(-72.8083 43.2278),
235.45.42,235.45,Lunenburg,SRID=4326;POINT(-71.6803 44.457),
235.45.43,235.45,Lyndon,SRID=4326;POINT(-72.0134 44.5154),
235.45.44,235.45,Lyndon Center,SRID=4326;POINT(-72.0142 44.5377),
235.45.45,235.45,Lyndonville,SRID=4326;POINT(-72.0017 44.5351),
235.45.46,235.45,Manchester Center,SRID=4326;POINT(-73.0369 43.182),
235.45.47,235.45,Middletown Springs,SRID=4326;POINT(-73.1232 43.4865),
235.45.48,235.45,Montpelier,SRID=4326;POINT(-72.5717 44.2659),
235.45.49,235.45,Morrisville,SRID=4326;POINT(-72.5933 44.5583),
235.45.50,235.45,New Haven,SRID=4326;POINT(-73.151 44.1266),
235.45.51,235.45,Newport,SRID=4326;POINT(-72.209 44.9372),
235.45.52,235.45,Newport Center,SRID=4326;POINT(-72.3065 44.9527),
235.45.53,235.45,North Bennington,SRID=4326;POINT(-73.2411 42.924),
235.45.54,235.45,North Clarendon,SRID=4326;POINT(-72.9667 43.5722),
235.45.55,235.45,North Hartland,SRID=4326;POINT(-72.3578 43.5936),
235.45.56,235.45,North Hyde Park,SRID=4326;POINT(-72.5927 44.6702),
235.45.57,235.45,North Pownal,SRID=4326;POINT(-73.262 42.7984),
235.45.58,235.45,North Springfield,SRID=4326;POINT(-72.5277 43.3304),
235.45.59,235.45,North Troy,SRID=4326;POINT(-72.4038 44.9963),
235.45.60,235.45,North Westminster,SRID=4326;POINT(-72.4554 43.1219),
235.45.61,235.45,Old Bennington,SRID=4326;POINT(-73.2143 42.8848),
235.45.62,235.45,Orleans,SRID=4326;POINT(-72.2011 44.809),
235.45.63,235.45,Pawlet,SRID=4326;POINT(-73.1743 43.3481),
235.45.64,235.45,Peacham,SRID=4326;POINT(-72.1725 44.3296),
235.45.65,235.45,Pownal,SRID=4326;POINT(-73.2355 42.7653),
235.45.66,235.45,Pownal Center,SRID=4326;POINT(-73.2214 42.7977),
235.45.67,235.45,Proctor,SRID=4326;POINT(-73.0405 43.6691),
235.45.68,235.45,Proctorsville,SRID=4326;POINT(-72.6373 43.381),
235.45.69,235.45,Quechee,SRID=4326;POINT(-72.4184 43.6445),
235.45.70,235.45,Rutland,SRID=4326;POINT(-72.9783 43.6092),
235.45.71,235.45,Saint George,SRID=4326;POINT(-73.13 44.377),
235.45.72,235.45,Saxtons River,SRID=4326;POINT(-72.5102 43.139),
235.45.73,235.45,Sheffield,SRID=4326;POINT(-72.116 44.5996),
235.45.74,235.45,South Barre,SRID=4326;POINT(-72.5038 44.1646),
235.45.75,235.45,South Burlington,SRID=4326;POINT(-73.2202 44.4622),
235.45.76,235.45,South Hero,SRID=4326;POINT(-73.3017 44.6479),
235.45.77,235.45,South Lincoln,SRID=4326;POINT(-72.9748 44.0651),
235.45.78,235.45,South Londonderry,SRID=4326;POINT(-72.8118 43.1904),
235.45.79,235.45,South Royalton,SRID=4326;POINT(-72.5155 43.8123),
235.45.80,235.45,South Shaftsbury,SRID=4326;POINT(-73.202 42.9411),
235.45.81,235.45,South Woodstock,SRID=4326;POINT(-72.5321 43.5608),
235.45.82,235.45,St. Albans,SRID=4326;POINT(-73.0849 44.8119),
235.45.83,235.45,Stamford,SRID=4326;POINT(-73.0562 42.7595),
235.45.84,235.45,Stratton Mountain,SRID=4326;POINT(-72.9025 43.117),
235.45.85,235.45,Sutton,SRID=4326;POINT(-72.0277 44.629),
235.45.86,235.45,Townshend,SRID=4326;POINT(-72.6692 43.047),
235.45.87,235.45,Underhill Center,SRID=4326;POINT(-72.8989 44.508),
235.45.88,235.45,Underhill Flats,SRID=4326;POINT(-72.9463 44.5232),
235.45.89,235.45,Vergennes,SRID=4326;POINT(-73.2557 44.1664),
235.45.90,235.45,Wardsboro,SRID=4326;POINT(-72.7889 43.0435),
235.45.91,235.45,Waterbury Center,SRID=4326;POINT(-72.7208 44.378),
235.45.92,235.45,Websterville,SRID=4326;POINT(-72.4733 44.1619),
235.45.93,235.45,Wells River,SRID=4326;POINT(-72.0615 44.1538),
235.45.94,235.45,West Brattleboro,SRID=4326;POINT(-72.6018 42.8559),
235.45.95,235.45,West Burke,SRID=4326;POINT(-71.9792 44.6431),
235.45.96,235.45,West Charlotte,SRID=4326;POINT(-73.2546 44.3099),
235.45.97,235.45,West Dummerston,SRID=4326;POINT(-72.6128 42.9299),
235.45.98,235.45,West Pawlet,SRID=4326;POINT(-73.247 43.3575),
235.45.99,235.45,West Woodstock,SRID=4326;POINT(-72.5513 43.6113),
235.45.100,235.45,Westford,SRID=4326;POINT(-73.0113 44.6079),
235.45.101,235.45,Weston,SRID=4326;POINT(-72.7922 43.2904),
235.45.102,235.45,White River Junction,SRID=4326;POINT(-72.329 43.6499),
235.45.103,235.45,Whitingham,SRID=4326;POINT(-72.8834 42.7892),
235.45.104,235.45,Wilder,SRID=4326;POINT(-72.3168 43.6804),
235.45.105,235.45,Winooski,SRID=4326;POINT(-73.1846 44.4948),
235.45.106,235.45,Wolcott,SRID=4326;POINT(-72.4617 44.5476),
235.46.1,235.46,Abbs Valley,SRID=4326;POINT(-81.4616 37.2395),
235.46.2,235.46,Abingdon,SRID=4326;POINT(-81.9713 36.709),
235.46.3,235.46,Accomac,SRID=4326;POINT(-75.6673 37.7196),
235.46.4,235.46,Adwolf,SRID=4326;POINT(-81.5937 36.7942),
235.46.5,235.46,Afton,SRID=4326;POINT(-78.8357 38.0266),
235.46.6,235.46,Alberta,SRID=4326;POINT(-77.8937 36.8552),
235.46.7,235.46,Aldie,SRID=4326;POINT(-77.645 38.9761),
235.46.8,235.46,Alexandria,SRID=4326;POINT(-77.0861 38.8185),
235.46.9,235.46,Allison Gap,SRID=4326;POINT(-81.7869 36.8998),
235.46.10,235.46,Allisonia,SRID=4326;POINT(-80.7255 36.9342),
235.46.11,235.46,Alonzaville,SRID=4326;POINT(-78.5464 38.9287),
235.46.12,235.46,Altavista,SRID=4326;POINT(-79.2856 37.1235),
235.46.13,235.46,Amelia Court House,SRID=4326;POINT(-77.9882 37.3367),
235.46.14,235.46,Amherst,SRID=4326;POINT(-79.0509 37.5816),
235.46.15,235.46,Amonate,SRID=4326;POINT(-81.6405 37.1907),
235.46.16,235.46,Annandale,SRID=4326;POINT(-77.196 38.8324),
235.46.17,235.46,Appalachia,SRID=4326;POINT(-82.7882 36.9098),
235.46.18,235.46,Apple Mountain Lake,SRID=4326;POINT(-78.1033 38.9231),
235.46.19,235.46,Appomattox,SRID=4326;POINT(-78.8276 37.3592),
235.46.20,235.46,Aquia Harbour,SRID=4326;POINT(-77.3806 38.4598),
235.46.21,235.46,Arcola,SRID=4326;POINT(-77.5307 38.9447),
235.46.22,235.46,Arlington,SRID=4326;POINT(-77.1011 38.8786),
235.46.23,235.46,Arrington,SRID=4326;POINT(-78.8928 37.6744),
235.46.24,235.46,Ashburn,SRID=4326;POINT(-77.4714 39.0277),
235.46.25,235.46,Ashland,SRID=4326;POINT(-77.4716 37.7597),
235.46.26,235.46,Atkins,SRID=4326;POINT(-81.4045 36.8659),
235.46.27,235.46,Atlantic,SRID=4326;POINT(-75.5058 37.9023),
235.46.28,235.46,Augusta Springs,SRID=4326;POINT(-79.3352 38.108),
235.46.29,235.46,Austinville,SRID=4326;POINT(-80.9142 36.851),
235.46.30,235.46,Bailey's Crossroads,SRID=4326;POINT(-77.1305 38.8477),
235.46.31,235.46,Barboursville,SRID=4326;POINT(-78.2831 38.1704),
235.46.32,235.46,Baskerville,SRID=4326;POINT(-78.2732 36.6844),
235.46.33,235.46,Bassett,SRID=4326;POINT(-79.9866 36.7615),
235.46.34,235.46,Bastian,SRID=4326;POINT(-81.1525 37.1535),
235.46.35,235.46,Basye,SRID=4326;POINT(-78.7659 38.8182),
235.46.36,235.46,Bayside,SRID=4326;POINT(-75.7128 37.7548),
235.46.37,235.46,Baywood,SRID=4326;POINT(-81.0094 36.6172),
235.46.38,235.46,Bealeton,SRID=4326;POINT(-77.7781 38.5822),
235.46.39,235.46,Bedford,SRID=4326;POINT(-79.5179 37.336),
235.46.40,235.46,Belle Haven,SRID=4326;POINT(-77.0574 38.7775),
235.46.41,235.46,Bellwood,SRID=4326;POINT(-77.4363 37.406),
235.46.42,235.46,Belmont,SRID=4326;POINT(-77.4985 39.0622),
235.46.43,235.46,Belmont Estates,SRID=4326;POINT(-78.9228 38.4464),
235.46.44,235.46,Belspring,SRID=4326;POINT(-80.6097 37.1938),
235.46.45,235.46,Belview,SRID=4326;POINT(-80.511 37.1688),
235.46.46,235.46,Benns Church,SRID=4326;POINT(-76.5842 36.937),
235.46.47,235.46,Bensley,SRID=4326;POINT(-77.442 37.447),
235.46.48,235.46,Berryville,SRID=4326;POINT(-77.9825 39.1504),
235.46.49,235.46,Bethel Manor,SRID=4326;POINT(-76.4243 37.0972),
235.46.50,235.46,Big Island,SRID=4326;POINT(-79.3615 37.5351),
235.46.51,235.46,Big Rock,SRID=4326;POINT(-82.1887 37.3536),
235.46.52,235.46,Big Stone Gap,SRID=4326;POINT(-82.7769 36.8626),
235.46.53,235.46,Big Stone Gap East,SRID=4326;POINT(-82.7444 36.8785),
235.46.54,235.46,Blacksburg,SRID=4326;POINT(-80.4279 37.23),
235.46.55,235.46,Blackstone,SRID=4326;POINT(-78.003 37.0822),
235.46.56,235.46,Blairs,SRID=4326;POINT(-79.3774 36.6958),
235.46.57,235.46,Bland,SRID=4326;POINT(-81.1161 37.1),
235.46.58,235.46,Bloxom,SRID=4326;POINT(-75.6214 37.8292),
235.46.59,235.46,Blue Ridge,SRID=4326;POINT(-79.8206 37.3783),
235.46.60,235.46,Blue Ridge Shores,SRID=4326;POINT(-78.0236 38.1091),
235.46.61,235.46,Bluefield,SRID=4326;POINT(-81.2751 37.2351),
235.46.62,235.46,Bobtown,SRID=4326;POINT(-75.7998 37.6493),
235.46.63,235.46,Boissevain,SRID=4326;POINT(-81.3802 37.2809),
235.46.64,235.46,Bon Air,SRID=4326;POINT(-77.5713 37.5187),
235.46.65,235.46,Boones Mill,SRID=4326;POINT(-79.9514 37.1156),
235.46.66,235.46,Boston,SRID=4326;POINT(-75.8437 37.6039),
235.46.67,235.46,Bowling Green,SRID=4326;POINT(-77.3473 38.0535),
235.46.68,235.46,Bowmans Crossing,SRID=4326;POINT(-78.592 38.8076),
235.46.69,235.46,Boyce,SRID=4326;POINT(-78.0601 39.0933),
235.46.70,235.46,Boydton,SRID=4326;POINT(-78.3908 36.666),
235.46.71,235.46,Boykins,SRID=4326;POINT(-77.1989 36.5779),
235.46.72,235.46,Bracey,SRID=4326;POINT(-78.1107 36.5762),
235.46.73,235.46,Braddock,SRID=4326;POINT(-77.3565 38.8308),
235.46.74,235.46,Brambleton,SRID=4326;POINT(-77.5323 38.9803),
235.46.75,235.46,Branchville,SRID=4326;POINT(-77.2501 36.5698),
235.46.76,235.46,Brandermill,SRID=4326;POINT(-77.6522 37.434),
235.46.77,235.46,Brandy Station,SRID=4326;POINT(-77.8899 38.4977),
235.46.78,235.46,Breaks,SRID=4326;POINT(-82.2758 37.3004),
235.46.79,235.46,Bridgewater,SRID=4326;POINT(-78.9674 38.3862),
235.46.80,235.46,Brightwood,SRID=4326;POINT(-78.188 38.4132),
235.46.81,235.46,Bristol,SRID=4326;POINT(-82.1604 36.6181),
235.46.82,235.46,Broadlands,SRID=4326;POINT(-77.5167 39.0168),
235.46.83,235.46,Broadway,SRID=4326;POINT(-78.8016 38.6083),
235.46.84,235.46,Brodnax,SRID=4326;POINT(-78.0318 36.7033),
235.46.85,235.46,Brookneal,SRID=4326;POINT(-78.9485 37.0532),
235.46.86,235.46,Brucetown,SRID=4326;POINT(-78.0605 39.252),
235.46.87,235.46,Buchanan,SRID=4326;POINT(-79.6893 37.5212),
235.46.88,235.46,Buckhall,SRID=4326;POINT(-77.4476 38.7239),
235.46.89,235.46,Buckingham Courthouse,SRID=4326;POINT(-78.5514 37.5541),
235.46.90,235.46,Buena Vista,SRID=4326;POINT(-79.3568 37.7319),
235.46.91,235.46,Bull Run,SRID=4326;POINT(-77.5204 38.7802),
235.46.92,235.46,Bull Run,SRID=4326;POINT(-77.4897 38.8396),
235.46.93,235.46,Bull Run Mountain Estates,SRID=4326;POINT(-77.6638 38.9106),
235.46.94,235.46,Burke,SRID=4326;POINT(-77.2633 38.7773),
235.46.95,235.46,Burke Centre,SRID=4326;POINT(-77.2999 38.7903),
235.46.96,235.46,Burkeville,SRID=4326;POINT(-78.2012 37.1879),
235.46.97,235.46,Callaghan,SRID=4326;POINT(-80.0871 37.8112),
235.46.98,235.46,Calverton,SRID=4326;POINT(-77.6662 38.6355),
235.46.99,235.46,Camp Barrett,SRID=4326;POINT(-77.4441 38.5198),
235.46.100,235.46,Camptown,SRID=4326;POINT(-76.8965 36.6833),
235.46.101,235.46,Cana,SRID=4326;POINT(-80.6688 36.5816),
235.46.102,235.46,Cape Charles,SRID=4326;POINT(-76.0093 37.257),
235.46.103,235.46,Capron,SRID=4326;POINT(-77.2013 36.7093),
235.46.104,235.46,Captains Cove,SRID=4326;POINT(-75.4173 38.0003),
235.46.105,235.46,Carrollton,SRID=4326;POINT(-76.5238 36.9382),
235.46.106,235.46,Carrsville,SRID=4326;POINT(-76.837 36.7088),
235.46.107,235.46,Cascades,SRID=4326;POINT(-77.3874 39.0464),
235.46.108,235.46,Castlewood,SRID=4326;POINT(-82.2879 36.8782),
235.46.109,235.46,Catlett,SRID=4326;POINT(-77.637 38.654),
235.46.110,235.46,Cats Bridge,SRID=4326;POINT(-75.7797 37.5491),
235.46.111,235.46,Cave Spring,SRID=4326;POINT(-80.0072 37.2254),
235.46.112,235.46,Cedar Bluff,SRID=4326;POINT(-81.7633 37.0876),
235.46.113,235.46,Central Garage,SRID=4326;POINT(-77.1316 37.7458),
235.46.114,235.46,Centreville,SRID=4326;POINT(-77.4389 38.839),
235.46.115,235.46,Chamberlayne,SRID=4326;POINT(-77.4288 37.628),
235.46.116,235.46,Chantilly,SRID=4326;POINT(-77.4453 38.8868),
235.46.117,235.46,Charles City,SRID=4326;POINT(-77.0687 37.344),
235.46.118,235.46,Charlotte Court House,SRID=4326;POINT(-78.6377 37.0563),
235.46.119,235.46,Charlottesville,SRID=4326;POINT(-78.4855 38.0375),
235.46.120,235.46,Chase City,SRID=4326;POINT(-78.461 36.7998),
235.46.121,235.46,Chase Crossing,SRID=4326;POINT(-75.6658 37.7604),
235.46.122,235.46,Chatham,SRID=4326;POINT(-79.3967 36.8185),
235.46.123,235.46,Chatmoss,SRID=4326;POINT(-79.7981 36.6758),
235.46.124,235.46,Cheriton,SRID=4326;POINT(-75.9678 37.2919),
235.46.125,235.46,Cherry Hill,SRID=4326;POINT(-77.2895 38.5696),
235.46.126,235.46,Chesapeake,SRID=4326;POINT(-76.3023 36.6778),
235.46.127,235.46,Chester,SRID=4326;POINT(-77.4342 37.3531),
235.46.128,235.46,Chester Gap,SRID=4326;POINT(-78.1325 38.8534),
235.46.129,235.46,Chilhowie,SRID=4326;POINT(-81.6832 36.8009),
235.46.130,235.46,Chincoteague,SRID=4326;POINT(-75.3495 37.9593),
235.46.131,235.46,Christiansburg,SRID=4326;POINT(-80.4036 37.1406),
235.46.132,235.46,Churchville,SRID=4326;POINT(-79.1619 38.2247),
235.46.133,235.46,Claremont,SRID=4326;POINT(-76.9666 37.2273),
235.46.134,235.46,Clarksville,SRID=4326;POINT(-78.5638 36.6171),
235.46.135,235.46,Clary,SRID=4326;POINT(-78.3647 39.0254),
235.46.136,235.46,Claypool Hill,SRID=4326;POINT(-81.7505 37.0633),
235.46.137,235.46,Cleveland,SRID=4326;POINT(-82.1527 36.9434),
235.46.138,235.46,Clifton,SRID=4326;POINT(-77.3866 38.7802),
235.46.139,235.46,Clifton Forge,SRID=4326;POINT(-79.825 37.8232),
235.46.140,235.46,Cliftondale Park,SRID=4326;POINT(-79.7981 37.825),
235.46.141,235.46,Clinchco,SRID=4326;POINT(-82.3562 37.1588),
235.46.142,235.46,Clinchport,SRID=4326;POINT(-82.7451 36.6781),
235.46.143,235.46,Clintwood,SRID=4326;POINT(-82.4573 37.1507),
235.46.144,235.46,Clover,SRID=4326;POINT(-78.7284 36.8389),
235.46.145,235.46,Cloverdale,SRID=4326;POINT(-79.9055 37.3566),
235.46.146,235.46,Cluster Springs,SRID=4326;POINT(-78.9221 36.6128),
235.46.147,235.46,Coeburn,SRID=4326;POINT(-82.4698 36.9444),
235.46.148,235.46,Collinsville,SRID=4326;POINT(-79.9122 36.7215),
235.46.149,235.46,Colonial Beach,SRID=4326;POINT(-76.9777 38.2567),
235.46.150,235.46,Colonial Heights,SRID=4326;POINT(-77.3969 37.265),
235.46.151,235.46,Columbia,SRID=4326;POINT(-78.1632 37.7538),
235.46.152,235.46,Columbia Furnace,SRID=4326;POINT(-78.6256 38.8762),
235.46.153,235.46,Concord,SRID=4326;POINT(-78.9862 37.3426),
235.46.154,235.46,Conicville,SRID=4326;POINT(-78.69 38.8296),
235.46.155,235.46,Countryside,SRID=4326;POINT(-77.4124 39.0518),
235.46.156,235.46,County Center,SRID=4326;POINT(-77.3507 38.6917),
235.46.157,235.46,Courtland,SRID=4326;POINT(-77.062 36.7123),
235.46.158,235.46,Covington,SRID=4326;POINT(-79.9867 37.7786),
235.46.159,235.46,Craigsville,SRID=4326;POINT(-79.3853 38.0838),
235.46.160,235.46,Crewe,SRID=4326;POINT(-78.1307 37.1812),
235.46.161,235.46,Crimora,SRID=4326;POINT(-78.8413 38.1618),
235.46.162,235.46,Crosspointe,SRID=4326;POINT(-77.2638 38.7253),
235.46.163,235.46,Crozet,SRID=4326;POINT(-78.6961 38.0645),
235.46.164,235.46,Culpeper,SRID=4326;POINT(-78.0001 38.4704),
235.46.165,235.46,Cumberland,SRID=4326;POINT(-78.2577 37.4914),
235.46.166,235.46,Dahlgren,SRID=4326;POINT(-77.0624 38.3443),
235.46.167,235.46,Dahlgren Center,SRID=4326;POINT(-77.0324 38.34),
235.46.168,235.46,Dale City,SRID=4326;POINT(-77.3459 38.6473),
235.46.169,235.46,Daleville,SRID=4326;POINT(-79.9132 37.415),
235.46.170,235.46,Damascus,SRID=4326;POINT(-81.7891 36.6326),
235.46.171,235.46,Dante,SRID=4326;POINT(-82.296 36.9792),
235.46.172,235.46,Danville,SRID=4326;POINT(-79.4088 36.5831),
235.46.173,235.46,Dayton,SRID=4326;POINT(-78.9412 38.4173),
235.46.174,235.46,Deep Creek,SRID=4326;POINT(-75.7552 37.763),
235.46.175,235.46,Deerfield,SRID=4326;POINT(-79.4105 38.1954),
235.46.176,235.46,Deltaville,SRID=4326;POINT(-76.3331 37.5525),
235.46.177,235.46,Dendron,SRID=4326;POINT(-76.9241 37.0364),
235.46.178,235.46,Difficult Run,SRID=4326;POINT(-77.3471 38.9016),
235.46.179,235.46,Dillwyn,SRID=4326;POINT(-78.4613 37.5411),
235.46.180,235.46,Dinwiddie,SRID=4326;POINT(-77.5865 37.085),
235.46.181,235.46,Disputanta,SRID=4326;POINT(-77.2249 37.1236),
235.46.182,235.46,Dooms,SRID=4326;POINT(-78.8495 38.1027),
235.46.183,235.46,Doran,SRID=4326;POINT(-81.8321 37.0958),
235.46.184,235.46,Drakes Branch,SRID=4326;POINT(-78.6009 36.9933),
235.46.185,235.46,Dranesville,SRID=4326;POINT(-77.3693 38.9955),
235.46.186,235.46,Draper,SRID=4326;POINT(-80.7372 37.0012),
235.46.187,235.46,Dryden,SRID=4326;POINT(-82.9433 36.7764),
235.46.188,235.46,Dublin,SRID=4326;POINT(-80.6831 37.0987),
235.46.189,235.46,Duffield,SRID=4326;POINT(-82.796 36.7196),
235.46.190,235.46,Dulles Town Center,SRID=4326;POINT(-77.4196 39.0265),
235.46.191,235.46,Dumbarton,SRID=4326;POINT(-77.5066 37.613),
235.46.192,235.46,Dumfries,SRID=4326;POINT(-77.3233 38.567),
235.46.193,235.46,Dunbar,SRID=4326;POINT(-82.7459 36.9733),
235.46.194,235.46,Dungannon,SRID=4326;POINT(-82.4681 36.8285),
235.46.195,235.46,Dunn Loring,SRID=4326;POINT(-77.2315 38.8945),
235.46.196,235.46,Eagle Rock,SRID=4326;POINT(-79.7919 37.6423),
235.46.197,235.46,Earlysville,SRID=4326;POINT(-78.4688 38.1579),
235.46.198,235.46,East Highland Park,SRID=4326;POINT(-77.3865 37.577),
235.46.199,235.46,East Lexington,SRID=4326;POINT(-79.416 37.8009),
235.46.200,235.46,East Stone Gap,SRID=4326;POINT(-82.7435 36.8657),
235.46.201,235.46,Eastville,SRID=4326;POINT(-75.9417 37.3511),
235.46.202,235.46,Ebony,SRID=4326;POINT(-77.9839 36.5759),
